name,grade,rarity,team,year,month,position,battingHand,throwHand,pitchingType,power,movement,longHitSuppression,homeRunSuppression,control,stuff,pitchLimit,runnerControl,defense,enhancedSkill,skill,synergy
김진웅,SEA,3,samsung,[2003],0,"[""SP""]",R,R,O,1300,266,168,125,160,171,91,12,307,그 감동 다시 한 번! Champ 2003!,"이닝이팅, 플라이볼피쳐, 슬라이더","2003, 삼성 라이온즈, 시즌, 대구고 출신"
노장진,SEA,3,binggrae,[1993],0,"[""SP""]",R,R,O,1300,263,147,180,104,218,87,8,293,1993 빙그레 이글스,"라이징 무브먼트, 플라이볼피쳐, VS 우타, 와일드씽, 파이어볼러, 로케이션, 정면승부","1993, 빙그레/한화, 시즌, 청룡기 MVP, 공주고 출신"
문승원,SEA,3,sk,[2018],0,"[""SP""]",R,R,O,1299,236,126,99,224,195,89,21,309,다함께더높이!,"주자 억제, 완급, 슬라이더, 팔색조","1차 지명, 배명고 출신, 2018, SK/SSG, 시즌, 고려대 출신"
오주원,SEA,4,nexen,[2016],0,"[""RP""]",L,L,O,1299,245,157,180,190,187,15,21,304,윈더챔피언쉽,"커브, 묵직함, 컨트롤러, 셋 포지션, 체인지업, 슬라이더, 주자 억제, VS 우타, 로케이션, 정면승부, 스토퍼","청원고 출신, 2016, 히어로즈, 시즌"
진해수,SEA,4,lg,[2021],0,"[""RP""]",L,L,O,1299,236,189,184,160,195,15,24,296,끝까지 TWINS!,"커브, 묵직함, 컨트롤러, 그라운드볼러, 원포인터, 슬라이더, 로케이션","2021, MBC/LG, 시즌, 부경고 출신, 철벽불펜, 트레이드, FA, 통산 700경기 클럽, 통산 100홀드 클럽"
손승락,SEA,3,nexen,[2015],0,"[""RP""]",R,R,O,1299,163,179,146,229,242,18,17,305,Win the championship!,"정면승부, 컨트롤러, 그라운드볼러, 클로저, 투피치","2015, 히어로즈, 시즌, 황금세대 1982, 대구고 출신, 조한손, 영남대 출신, 현대의 유산2, 20세이브 클럽, 통산 100세이브 클럽"
한희민,SEA,3,binggrae,[1991],0,"[""SP""]",R,R,S,1299,263,155,150,195,135,85,12,304,1991 빙그레 이글스,"팔색조, 싱커, 플라이볼피쳐, VS 우타","1991, 빙그레/한화, 시즌, 1차 지명, 세광고 출신, 성균관대 출신"
조웅천,SEA,3,pacific,[1995],0,"[""RP""]",R,R,S,1299,314,132,103,177,207,36,16,314,1995 태평양 돌핀스,"체인지업, 로케이션, 완급, 싱커, VS 우타, 더티 무브먼트, 롱맨, 위기관리, 스토퍼","1995, 삼청태현, 시즌, 투수왕국, 연습생 신화, 순천상고 출신, 고춧가루 부대"
구동우,SEA,3,ob,[1990],0,"[""SP""]",L,L,O,1299,232,162,180,210,113,82,18,302,1990 OB 베어스,"플라이볼피쳐, 맞춰잡기, 위기관리, 에이스","1990, OB/두산, 시즌, 북일고 출신, 동아대 출신, 고춧가루 부대"
김봉근,SEA,3,mbc,[1985],0,"[""SP""]",R,R,O,1299,290,161,95,233,106,89,22,303,1985 MBC 청룡,"맞춰잡기, 위기관리","1985, MBC/LG, 시즌, 1차 지명, 동국대 출신, 고춧가루 부대"
강만식,SEA,3,haitai,[1984],0,"[""SP""]",R,R,O,1299,287,140,125,217,138,74,12,306,꿈을 심는 해태! 용맹스런 타이거즈!,VS 우타,"1984, 해태/KIA, 시즌, 고려대 출신, 실업야구 출신, 광주일고 출신, 고춧가루 부대"
백승현,SEA,3,lg,[2023],0,"[""RP""]",R,R,O,1299,261,174,184,139,216,15,17,293,무적 LG! 끝까지 TWINS!,"완급, 위기관리, 파이어볼러, 그라운드볼러, 슬라이더, VS 우타, 와일드씽, 스토퍼","2023, MBC/LG, 시즌, 인천고 출신"
박시영,SEA,4,lotte,[2019],0,"[""RP""]",R,R,O,1298,319,148,154,91,242,19,15,310,원팀 자이언츠,"라이징 무브먼트, 커브, 슬라이더, 플라이볼피쳐, 스플리터, 정면승부, 스토퍼","2019, 롯데 자이언츠, 시즌, 제물포고 출신, 고춧가루 부대"
장필준,SEA,4,samsung,[2017],0,"[""RP""]",R,R,O,1298,178,161,159,160,287,22,22,309,프라이드,"커브, 라이징 무브먼트, 완급, 주자 억제, 파이어볼러, 클로저, 정면승부","2017, 삼성 라이온즈, 시즌, 북일고 출신, 1차 지명, 고춧가루 부대, 20세이브 클럽"
김태훈,SEA,4,kiwoom,[2021],0,"[""RP""]",R,R,O,1298,248,166,223,140,187,17,18,299,"One Team, One Dream!","스플리터, 묵직함, 위기관리, 슬라이더, 스토퍼","2021, 히어로즈, 시즌, 동명이인13, 부경고 출신"
우규민,SEA,3,lg,[2006],0,"[""RP""]",R,R,U,1298,240,192,210,192,106,18,26,314,Team First! Team Play! Teamwork!,"묵직함, 그라운드볼러, 롱맨, 슬라이더, 맞춰잡기, 주자 억제, VS 우타, 클로저, 위기관리, 믿을맨","2006, MBC/LG, 시즌, 휘문고 출신, 고춧가루 부대, 계투 70이닝 클럽"
전승남,SEA,3,lg,[2003],0,"[""RP""]",R,R,S,1298,237,154,184,229,139,24,21,310,변화와 도전! 신바람 1등 LG!,"묵직함, 컨트롤러, 완급, 맞춰잡기, 싱커, 셋업, 롱맨, 믿을맨","2003, MBC/LG, 시즌, 덕수고 출신, 중앙대 출신, 고춧가루 부대, 계투 80이닝 클럽"
조용준,SEA,3,hyundai,[2003],0,"[""RP""]",R,R,O,1298,234,179,167,199,183,18,13,305,새로운 도전! 승리의 이름!,"묵직함, 컨트롤러, 슬라이더, 클로저, 정면승부","2003, 삼청태현, 시즌, 거액 계약 (투수), 순천효천고 출신, 연세대 출신, 투수왕국, 20세이브 클럽"
염종석,SEA,3,lotte,[2002],0,"[""SP""]",R,R,O,1298,219,129,159,217,165,85,13,311,큰 롯데 즐거운 야구 센 거인,"슬라이더, 맞춰잡기, 이닝이팅, 투피치","2002, 롯데 자이언츠, 시즌, 전설의 92학번, 부산고 출신, 안경에이스, 고춧가루 부대"
전준호,SEA,3,hyundai,[2000],0,"[""RP""]",R,R,O,1298,282,162,142,174,195,28,18,297,막강 현대! 최강 유니콘스!,"라이징 무브먼트, 플라이볼피쳐, 롱맨, 컨트롤러, 스토퍼","2000, 삼청태현, 시즌, 동산고 출신, 동명이인18"
박은진,SEA,3,pacific,[1993],0,"[""RP""]",R,R,O,1298,224,176,197,160,155,42,36,308,1993 태평양 돌핀스,"묵직함, 팔색조, 슬라이더, VS 좌타, 플라이볼피쳐, VS 우타, 주자 억제, 롱맨, 스토퍼","1993, 삼청태현, 시즌, 1차 지명, 동산고 출신, 고춧가루 부대, 계투 70이닝 클럽"
노승욱,SEA,3,pacific,[1993],0,"[""SP""]",R,R,S,1298,219,167,167,201,122,92,24,306,1993 태평양 돌핀스,"이닝이팅, VS 좌타, VS 우타, 맞춰잡기","1993, 삼청태현, 시즌, 부천고 출신, 고춧가루 부대"
차우찬,SEA,3,lg,[2019],0,"[""SP""]",L,L,O,1297,248,155,142,157,180,99,14,302,승리는 트윈스!,"VS 좌타, 플라이볼피쳐, 슬라이더","FA, 황금세대 1987, 군산상고 출신, 2019, MBC/LG, 시즌, 통산 1500이닝 클럽, 통산 100승 클럽, 통산 1000탈삼진 클럽"
류제국,SEA,3,lg,[2013],0,"[""SP""]",R,R,O,1297,268,168,142,135,187,96,5,296,열정! 2013!,"커브, 팔색조, 완급, 로케이션, 위기관리","승률 1위, 시즌, MBC/LG, 덕수고 출신, 청룡기 MVP, 2013"
김명신,SEA,3,doosan,[2022],0,"[""RP""]",R,R,O,1297,248,170,176,175,185,19,15,309,TEAM DOOSAN! 2022,"스플리터, 묵직함, 완급, 컨트롤러, 스토퍼","2022, OB/두산, 시즌, 경성대 출신, 경북고 출신, 고춧가루 부대, 계투 70이닝 클럽"
김민우,SEA,3,hanwha,[2022],0,"[""SP""]",R,R,O,1297,343,107,142,105,190,95,7,308,OUR TIME HAS COME : 2022,"스플리터, 커브, 팔색조","2022, 빙그레/한화, 시즌, 동명이인9, 마산용마고 출신, 고춧가루 부대"
진해수,SEA,3,lg,[2022],0,"[""RP""]",L,L,O,1297,264,127,202,186,186,11,24,297,무적 LG! 끝까지 TWINS!,"묵직함, 컨트롤러, 팔색조, 원포인터, 슬라이더, 로케이션","2022, MBC/LG, 시즌, 부경고 출신, 철벽불펜, 트레이드, FA, 통산 700경기 클럽, 통산 100홀드 클럽"
신용운,SEA,3,kia,[2003],0,"[""RP""]",R,R,U,1297,289,137,116,186,214,28,21,306,꿈을 심는 KIA! 용맹스런 Tigers!,"라이징 무브먼트, 컨트롤러, 완급, 슬라이더, 싱커, 셋업, 롱맨, 정면승부, 믿을맨","2003, 해태/KIA, 시즌, 전주고 출신, 70경기 출장, 계투 80이닝 클럽"
류택현,SEA,3,lg,[2002],0,"[""RP""]",L,L,O,1297,327,147,60,191,246,10,11,305,다시 뛰는 무적LG! 팬과 함께 V3!,"라이징 무브먼트, 커브, 완급, 원포인터, 플라이볼피쳐, 더티 무브먼트, 셋업, 정면승부","2002, MBC/LG, 시즌, 1차 지명, 휘문고 출신, 트레이드, 동국대 출신, 70경기 출장"
한용덕,SEA,3,hanwha,[2002],0,"[""SP""]",R,R,O,1297,243,170,103,223,178,74,4,302,도약의 반세기 최강 이글스!,"커브, 팔색조, 체인지업, 맞춰잡기, 이닝이팅, 플라이볼피쳐","2002, 빙그레/한화, 시즌, 북일고 출신, 연습생 신화, 동아대 출신, 고춧가루 부대, 통산 100승-100패 클럽, 통산 1000탈삼진 클럽, 통산 1500이닝 클럽"
김태한,SEA,3,samsung,[1995],0,"[""RP""]",L,L,O,1297,276,163,184,120,200,31,30,293,1995 삼성 라이온즈,"로케이션, 완급, 슬라이더, VS 좌타, 주자 억제, VS 우타, 클로저, 위기관리, 롱맨, 믿을맨","1995, 삼성 라이온즈, 시즌, 1차 지명, 대구상원고 출신, 계명대 출신, 계투 70이닝 클럽, 20세이브 클럽"
김태석,SEA,3,lotte,[1996],0,"[""SP""]",R,R,O,1297,227,137,197,195,117,95,22,307,정상 롯데! 완성 V3 하나된 젊은거인 다시뛴다 정상으로,"타자 집중, 맞춰잡기, 이닝이팅, VS 좌타, VS 우타","1996, 롯데 자이언츠, 시즌, 청주고 출신, 경성대 출신"
박은진,SEA,3,pacific,[1990],0,"[""RP""]",R,R,O,1297,276,132,219,187,116,37,19,311,1990 태평양 돌핀스,"롱맨, 팔색조, 묵직함, 완급, 컨트롤러, 스토퍼","1990, 삼청태현, 시즌, 1차 지명, 동산고 출신, 고춧가루 부대"
양현,SEA,4,kiwoom,[2019],0,"[""RP""]",R,R,U,1296,277,146,193,195,152,17,23,293,뉴 히어로즈,"커브, 묵직함, 컨트롤러, 그라운드볼러, 완급, 맞춰잡기, 투피치, 싱커, 주자 억제, 롱맨, 정면승부, 스토퍼","2차 드래프트, 대전고 출신, 2019, 히어로즈, 시즌, 형제4"
허프,SEA,3,lg,[2016],0,"[""SP""]",L,L,O,1296,237,133,180,210,148,101,14,273,혁신의 바람,"묵직함, 타자 집중, 컨트롤러, 체인지업, 맞춰잡기, 이닝이팅, VS 우타, 파이어볼러, 로케이션","2016, MBC/LG, 시즌, 외국인"
오구든,SEA,3,hanwha,[2017],0,"[""SP""]",R,R,O,1296,224,174,167,167,160,97,10,297,함성으로물들여라,"묵직함, 컨트롤러, 그라운드볼러, 슬라이더, VS 우타, 파이어볼러, 위기관리","2017, 빙그레/한화, 시즌, 외국인, 고춧가루 부대"
박정진,SEA,4,hanwha,[2017],0,"[""RP""]",L,L,O,1296,316,173,120,104,252,15,18,298,함성으로물들여라,"라이징 무브먼트, 정면승부, 타자 집중, 팔색조, 원포인터, 슬라이더, 완급, 플라이볼피쳐, 투피치, 믿을맨","2017, 빙그레/한화, 시즌, 안정진, 1차 지명, 살려조2 (투혼), 세광고 출신, 연세대 출신, FA, 고춧가루 부대, 통산 500경기 클럽"
이동현,SEA,3,lg,[2010],0,"[""RP""]",R,R,O,1296,276,166,172,149,197,17,11,308,"근성의 LG, 팀워크의 트윈스","위기관리, 스플리터, 완급, 타자 집중, 스토퍼","2010, MBC/LG, 시즌, 2000 청소년대표팀, 1차 지명, 황금세대 1982, 황금사자기 MVP, 경기고 출신, 고춧가루 부대, 계투 70이닝 클럽"
김태영,SEA,2,doosan,[2009],0,"[""SP""]",R,R,O,1296,237,109,159,209,182,79,19,302,2009 Challenge! Hustle Doo!,"라이징 무브먼트, 커브, 플라이볼피쳐, 주자 억제, 정면승부","2009, OB/두산, 시즌, 부천고 출신"
랜도,SEA,3,doosan,[2008],0,"[""SP""]",R,R,O,1296,260,101,137,201,175,89,18,315,2008 Jump! Hustle Doo!,"이닝이팅, 플라이볼피쳐, 더티 무브먼트, 로케이션","2008, OB/두산, 시즌, 외국인, 원투펀치3"
김광삼,SEA,3,lg,[2004],0,"[""SP""]",R,R,O,1296,227,171,189,123,174,99,8,305,제2창단 새출발! 으랏차차 무적 LG!,"커브, 묵직함, 이닝이팅","2004, MBC/LG, 시즌, 황금사자기 MVP, 신일고 출신, 고춧가루 부대"
정민철,SEA,3,hanwha,[2003],0,"[""SP""]",R,R,O,1296,282,172,116,183,140,88,11,304,새로운 한화! 막강 이글스!,"커브, 컨트롤러, 체인지업, 이닝이팅, 플라이볼피쳐","2003, 빙그레/한화, 시즌, 대전고 출신, 투수 라이벌1, 전설의 92학번, 통산 100승 클럽, 통산 1000탈삼진 클럽, 통산 1500이닝 클럽"
발도식,SEA,3,lg,[2001],0,"[""SP""]",L,L,O,1296,263,186,159,138,123,99,17,311,꿈의 실현 V3! 도전하는 무적LG!,"이닝이팅, 체인지업","2001, MBC/LG, 시즌, 외국인, 고춧가루 부대"
김정수,SEA,3,haitai,[1998],0,"[""RP""]",L,L,O,1296,355,133,107,147,228,18,10,298,꿈을 심는 해태! 용맹스런 타이거즈!,"위기관리, 완급, 슬라이더, VS 좌타, VS 우타, 더티 무브먼트, 로케이션, 정면승부, 스토퍼","1998, 해태/KIA, 시즌, 1차 지명, 광주진흥고 출신, 동명이인29, 연세대 출신, 해태왕조 주역(투수)"
구승민,SEA,3,lotte,[2023],0,"[""RP""]",R,R,O,1296,166,171,193,121,298,17,22,308,THE POWER OF ONE,"주자 억제, 로케이션, 정면승부, 라이징 무브먼트, 셋업, VS 좌타","2023, 롯데 자이언츠, 시즌, 청원고 출신, 오진구원, 홍익대 출신, 20홀드 클럽, 통산 100홀드 클럽"
린드블럼,SEA,3,lotte,[2017],0,"[""SP""]",R,R,O,1295,263,143,120,172,207,95,15,280,도약 2017,"라이징 무브먼트, 커브, 위기관리, 컨트롤러, 타자 집중, 팔색조, 슬라이더, 플라이볼피쳐, 스플리터, 정면승부","2017, 롯데 자이언츠, 시즌, 외국인"
임창민,SEA,4,nc,[2017],0,"[""RP""]",R,R,O,1295,312,148,90,157,240,18,23,307,거침없이 가자,"라이징 무브먼트, 정면승부, 팔색조, 스플리터, 완급, 슬라이더, 주자 억제, 더티 무브먼트, 로케이션, 위기관리, 믿을맨, 클로저","2017, NC 다이노스, 시즌, 연세대 출신, 트레이드, 단디4, 광주동성고 출신, 20세이브 클럽"
김세현,SEA,3,nexen,[2015],0,"[""RP""]",R,R,O,1295,277,155,95,204,222,21,17,304,Win the championship!,"완급, 슬라이더, 파이어볼러, 롱맨, 정면승부, 스토퍼","2015, 히어로즈, 시즌, 덕수고 출신, 현대의 유산2"
송승준,SEA,3,lotte,[2015],0,"[""SP""]",R,R,O,1295,253,162,120,162,201,92,10,295,Restart 2015,"스플리터, 로케이션, 플라이볼피쳐, 라이징 무브먼트","시즌, 롯데 자이언츠, 2015, 경남고 출신, 고춧가루 부대"
카데리랑,SEA,2,sk,[2009],0,"[""SP""]",R,R,O,1295,261,140,112,180,184,88,19,311,Fan First! Happy Baseball!,"라이징 무브먼트, 셋 포지션, 스플리터, 플라이볼피쳐, 로케이션","2009, SK/SSG, 시즌, 외국인"
오상민,SEA,3,lg,[2009],0,"[""RP""]",L,L,O,1295,224,150,159,198,233,13,10,308,야구사랑 서울 LG! 팬사랑 LG 트윈스!,"라이징 무브먼트, 위기관리, 완급, 원포인터, 투피치, VS 좌타, 정면승부","2009, MBC/LG, 시즌, 1차 지명, 군산상고 출신, 성균관대 출신, 쌍방울의 유산, 고춧가루 부대, 통산 500경기 클럽"
유동훈,SEA,3,kia,[2004],0,"[""RP""]",R,R,S,1295,263,173,150,209,140,27,17,316,함께 하는 KIA! 도전하는 Tigers!,"컨트롤러, 그라운드볼러, 완급, 맞춰잡기, 싱커, 셋업, 롱맨, 위기관리, 믿을맨","2004, 해태/KIA, 시즌, 장충고 출신, 성균관대 출신, 계투 80이닝 클럽"
유종겸,SEA,3,mbc,[1988],0,"[""SP""]",L,L,O,1295,309,122,176,126,122,111,18,311,1988 MBC 청룡,플라이볼피쳐,"1988, MBC/LG, 시즌, 장충고 출신, 중앙대 출신, 고춧가루 부대"
김상수,SEA,3,lotte,[2024],0,"[""RP""]",R,R,O,1295,285,169,180,143,180,16,14,308,투혼투지,"맞춰잡기, 그라운드볼러, 로케이션, 정면승부, 셋 포지션, 묵직함, 스토퍼","2024, 롯데 자이언츠, 시즌, 황금세대 1987, 신일고 출신, 동명이인1, FA, 70경기 출장, 계투 70이닝 클럽, 통산 500경기 클럽, 통산 100홀드 클럽"
베렛,SEA,3,nc,[2018],0,"[""SP""]",R,R,O,1294,260,144,107,156,217,93,8,309,항해,"VS 우타, 슬라이더, 체인지업","2018, NC 다이노스, 시즌, 고춧가루 부대, 외국인"
엄정욱,SEA,3,sk,[2011],0,"[""SP""]",R,R,O,1294,272,156,142,146,223,63,19,273,Do dream! Let’s go V4!,"라이징 무브먼트, 완급, 컨트롤러, 정면승부","2011, SK/SSG, 시즌, 중앙고 출신"
로풍쥬,SEA,3,kia,[2010],0,"[""SP""]",R,R,O,1294,264,122,116,227,129,102,25,309,Team & Fan First! Go Go V11,"셋 포지션, 팔색조, 슬라이더, 맞춰잡기, 이닝이팅, 싱커, 주자 억제","2010, 해태/KIA, 시즌, 외국인"
박승민,SEA,3,hyundai,[2007],0,"[""RP""]",R,R,S,1294,306,174,154,69,254,16,16,305,새로운 각오! 새로운 신화!,"라이징 무브먼트, 타자 집중, 팔색조, 원포인터, 슬라이더, 싱커, 플라이볼피쳐, 로케이션, 정면승부","2007, 삼청태현, 시즌, 서울고 출신, 경희대 출신, 고춧가루 부대"
권준헌,SEA,3,hyundai,[2001],0,"[""RP""]",R,R,O,1294,292,144,150,202,160,22,20,304,막강 현대! 최강 유니콘스!,"VS 좌타, 주자 억제, 컨트롤러, 스토퍼","2001, 삼청태현, 시즌, 광영고 출신"
김용수,SEA,3,lg,[2000],0,"[""SP""]",R,R,O,1294,247,113,167,181,159,84,32,311,새천년 신화창조! 새바람 무적LG!,"스플리터, 이닝이팅, 맞춰잡기","2000, MBC/LG, 시즌, 1차 지명, 청원고 출신, 중앙대 출신, 실업야구 출신, 통산 500경기 클럽, 통산 100승 클럽, 통산 100세이브 클럽, 통산 1000탈삼진 클럽, 통산 1500이닝 클럽"
하기룡,SEA,3,mbc,[1985],0,"[""SP""]",R,R,O,1294,269,161,214,148,89,78,27,308,1985 MBC 청룡,"그라운드볼러, 묵직함, 주자 억제","1985, MBC/LG, 시즌, 배재고 출신, 고춧가루 부대, 실업야구 출신"
박종훈,SEA,3,sk,[2019],0,"[""SP""]",R,R,U,1293,242,143,159,176,166,90,5,312,"열광, 자부심","커브, 타자 집중, 체인지업, 변칙투구, 싱커","군산상고 출신, 2019, SK/SSG, 시즌, 동명이인34"
백정현,SEA,3,samsung,[2018],0,"[""SP""]",L,L,O,1293,245,122,112,208,184,87,27,308,뉴라이온즈 18,"로케이션, 플라이볼피쳐, 완급","대구상원고 출신, 2018, 삼성 라이온즈, 시즌"
이승호,SEA,3,sk,[2009],0,"[""RP""]",L,L,O,1293,268,171,129,150,220,27,17,311,Fan First! Happy Baseball!,"라이징 무브먼트, 커브, 완급, 슬라이더, 롱맨, 위기관리, 스토퍼","2009, SK/SSG, 시즌, 벌떼야구, 1차 지명, 군산상고 출신, 동명이인16, 쌍방울의 유산, 계투 80이닝 클럽"
김시훈,SEA,3,nc,[2022],0,"[""RP""]",R,R,O,1293,271,187,154,136,223,17,9,296,"거침없이 가자, hands UP!","커브, 로케이션, 완급, 와일드씽, 파이어볼러, 스플리터, 스토퍼","2022, NC 다이노스, 시즌, 마산고 출신, 1차 지명"
이영욱,SEA,3,sk,[2005],0,"[""RP""]",R,R,U,1293,264,174,163,183,159,23,17,310,구도 100년! 챔피언 원년! 인천 SK!,"싱커, 위기관리, 스토퍼","2005, SK/SSG, 시즌, 대구상원고 출신, 홍익대 출신, 쌍방울의 유산, 동명이인42"
이로터,SEA,3,lotte,[2006],0,"[""RP""]",R,R,U,1293,313,171,146,88,230,20,15,310,함께가자 2006 정상으로!,"그라운드볼러, 완급, VS 우타, 더티 무브먼트, 로케이션, 정면승부, 스토퍼","2006, 롯데 자이언츠, 시즌, 1차 지명, 부산고 출신, 고춧가루 부대"
염종석,SEA,3,lotte,[1997],0,"[""SP""]",R,R,O,1293,274,156,129,181,142,94,6,311,무서운 젊은 거인! 완벽한 V3 롯데!,"타자 집중, 그라운드볼러, 슬라이더, 맞춰잡기, VS 좌타, VS 우타","1997, 롯데 자이언츠, 시즌, 전설의 92학번, 부산고 출신, 안경에이스, 고춧가루 부대"
김원형,SEA,3,sbw,[1998],0,"[""RP""]",R,R,O,1293,271,153,172,161,192,27,13,304,1998 쌍방울 레이더스,"커브, 컨트롤러, 롱맨, 완급, VS 좌타, VS 우타, 클로저, 위기관리, 믿을맨","1998, 쌍방울 레이더스, 시즌, 배터리3, 전주고 출신, 돌격대(투수), 고춧가루 부대, 계투 80이닝 클럽"
강만식,SEA,3,haitai,[1982],0,"[""SP""]",R,R,O,1293,263,129,167,146,173,99,15,301,야구를 통해 호남인의 긍지를 심자,"더티 무브먼트, 라이징 무브먼트","1982, 해태/KIA, 시즌, 고려대 출신, 실업야구 출신, 광주일고 출신, 고춧가루 부대"
