name,grade,rarity,team,year,month,position,battingHand,throwHand,pitchingType,power,contact,gapPower,homeRunPower,plateDiscipline,strikeoutAvoidance,stealing,baseRunning,defense,enhancedSkill,skill,synergy,multiPosition
이현곤,SEA,1,kia,[2006],0,"[""B3""]",R,R,O,1173,240,138,81,75,137,21,64,417,신화창조! 도전 2006! 최강 KIA,"적극성, 작전 수행, 배드볼히터, 갭 히터, 내야 수비, 변칙타순","2006, 해태/KIA, 시즌, 거액 계약 (타자), 광주일고 출신, 연세대 출신",
이만수,SEA,2,samsung,[1996],0,"[""B1""]",R,R,O,1173,250,125,98,117,155,24,67,337,가자 최강삼성 96 V로,"적극성, VS 언더, 갭 히터, 배드볼히터, 내야 수비, 클린업, VS 우투, 변화구 공략, 로우볼 히터","1996, 삼성 라이온즈, 시즌, 청룡기 MVP, 대구상원고 출신, 이영민 타격상, 한양대 출신, 배터리4, 고춧가루 부대, 통산 200홈런 클럽",
김정수,SEA,2,chungbo,[1985],0,"[""RF""]",L,L,O,1173,211,97,73,139,163,24,81,385,1985 청보 핀토스,"선구안, 대응력, 2번","1985, 삼청태현, 시즌, 부산고 출신, 동명이인29, 트레이드, 한양대 출신, 고춧가루 부대",
정훈,SEA,2,lotte,[2023],0,"[""B1""]",R,R,O,1173,266,142,77,127,96,27,73,365,THE POWER OF ONE,"갭 히터, 스피드스터, 변칙타순","2023, 롯데 자이언츠, 시즌, 마산용마고 출신, FA",
류지혁,SEA,2,doosan,[2018],0,"[""SS""]",L,R,O,1172,293,74,30,147,131,34,82,381,위닝팀 2018,"번트, 적극성, 대응력, 스피드스터, 타격 전략, 작전 수행, 컨택터, 슬랩 히터, 하위타선, VS 우투, 하이볼 히터","충암고 출신, 2018, OB/두산, 시즌",
노에블,SEA,2,kia,[2016],0,"[""RF""]",L,R,O,1172,312,82,60,103,101,43,91,380,동행 2016,"스피드스터, 작전 수행, 테이블세터, 2번, 그린라이트, 외야 수비, 배럴 히터","2016, 해태/KIA, 시즌, 건국대 출신, 트레이드, 청주고 출신",
조영훈,SEA,2,nc,[2016],0,"[""B1""]",L,L,O,1172,274,131,77,115,100,26,75,374,행진,"적극성, 직구 공략, VS 언더, 갭 히터, 6번, 내야 수비, 배럴 히터, 로우볼 히터","2016, NC 다이노스, 시즌, 2000 청소년대표팀, 대타, 건국대 출신, 설악고 출신",
차일목,SEA,2,kia,[2013],0,"[""C""]",R,R,O,1172,269,99,21,144,142,21,70,406,PitchOurPassion! CatchOurV11!,"대응력, 타격 전략, 컨택터, 슬랩 히터, 하위타선, 로우볼 히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","고춧가루 부대, 홍익대 출신, 시즌, 해태/KIA, 대구상원고 출신, 2013",
이재원,SEA,2,sk,[2013],0,"[""C""]",R,R,O,1172,240,106,120,101,153,27,61,364,Touch Wyverns! Go V4!,"갭 히터, 펀치력, 배드볼히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","시즌, SK/SSG, 동명이인2, 인천고 출신, 황금세대 1987, 1차 지명, 2013",
강인권,SEA,2,doosan,[2003],0,"[""C""]",R,R,O,1172,299,105,26,105,133,20,69,415,승리-감동의 두산 베어스!,"VS 좌투, 컨택터, 작전 수행, 슬랩 히터, 8번, 하위타선, 배럴 히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2003, OB/두산, 시즌, 대전고 출신, 트레이드, 한양대 출신, 고춧가루 부대",
최익성,SEA,2,lg,[2000],0,"[""RF""]",R,R,O,1172,238,136,47,131,125,35,62,398,새천년 신화창조! 새바람 무적LG!,"5번, 그린라이트, VS 우투","2000, MBC/LG, 시즌, 경주고 출신, 트레이드, 계명대 출신",
김태형,SEA,2,ob,[1991],0,"[""C""]",R,R,O,1172,256,95,34,86,180,26,79,416,1991 OB 베어스,"적극성, 컨택터, 작전 수행, 배드볼히터, 슬랩 히터, 하위타선, VS 우투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1991, OB/두산, 시즌, 신일고 출신, 단국대 출신, 고춧가루 부대, 동명이인73",
최동창,SEA,2,ob,[1990],0,"[""RF""]",R,R,O,1172,177,89,120,196,132,26,60,372,1990 OB 베어스,"펀치력, 게스히팅, 대응력, VS 좌투, OPS형 타자, 선구안, VS 언더, 변칙타순","1990, OB/두산, 시즌, 세광고 출신, 성균관대 출신, 고춧가루 부대",
양승관,SEA,2,sammi,[1984],0,"[""CF""]",R,R,O,1172,235,164,60,86,151,26,71,379,1984 삼미 슈퍼스타즈,"5번, 갭 히터","1984, 삼청태현, 시즌, 인천고 출신, 인하대 출신, 실업야구 출신, 고춧가루 부대, 형제13",
김종헌,SEA,2,lg,[1999],0,"[""RF""]",R,R,O,1172,285,110,43,94,129,38,77,396,팬사랑 LG 10년! 팬과 함께 V3!,"작전 수행, 변칙타순","1999, MBC/LG, 시즌, 경주고 출신, 경성대 출신, 고춧가루 부대",
박세혁,SEA,2,doosan,[2018],0,"[""C""]",L,R,O,1171,254,121,56,111,64,34,86,445,위닝팀 2018,"하위타선, 스피드스터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","야구인2세, 신일고 출신, 2018, OB/두산, 시즌, 고려대 출신",
김인트,SEA,2,nc,[2016],0,"[""CF""]",L,R,O,1171,272,75,26,216,104,21,78,379,행진,"대응력, 1번, 타격 전략, 슬랩 히터, 선구안, 테이블세터, 하이볼 히터","장충고 출신, 2016, NC 다이노스, 시즌, 고려대 출신",
아두치,SEA,2,lotte,[2016],0,"[""CF""]",L,L,O,1171,245,159,90,89,90,47,73,378,팀 퍼스트,"적극성, 게스히팅, 스피드스터, 갭 히터, 그린라이트, 로우볼 히터, 변칙타순","2016, 롯데 자이언츠, 시즌, 외국인, 고춧가루 부대",
박동원,SEA,2,nexen,[2017],0,"[""C""]",R,R,O,1171,264,87,120,92,101,27,56,424,버건디레볼루션,"번트, 적극성, 하위타선, 작전 수행, 갭 히터, 펀치력, 9번, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","개성고 출신, 2017, 히어로즈, 시즌",
지석훈,SEA,2,nc,[2015],0,"[""B3""]",R,R,O,1171,311,89,107,103,117,29,73,342,전력질주,"VS 좌투, 적극성, 배드볼히터, 7번, 하위타선, 하이볼 히터","2015, NC 다이노스, 시즌, 황금사자기 MVP, 휘문고 출신, 트레이드",
조동찬,SEA,2,samsung,[2013],0,"[""B2""]",R,R,O,1171,209,136,107,124,92,36,76,391,"YES, KEEP GOING!!!","적극성, 게스히팅, 작전 수행, 갭 히터, 7번, 로우볼 히터","2013, 삼성 라이온즈, 시즌, 형제6, 공주고 출신",
최동수,SEA,2,lg,[2012],0,"[""B1""]",R,R,O,1171,316,79,30,112,172,23,71,368,앞서 준비해 제대로 실행하자,"컨택터, 슬랩 히터, 타격 전략, 변화구 공략, 변칙타순","2012, MBC/LG, 시즌, 2차 드래프트, 중앙대 출신, 광영고 출신, FA, 고춧가루 부대",
이현곤,SEA,2,kia,[2011],0,"[""SS""]",R,R,O,1171,280,109,34,102,133,25,75,413,New Challenge! Let's Go V11!,"하위타선, 컨택터, 작전 수행, 슬랩 히터, 9번, 로우볼 히터","2011, 해태/KIA, 시즌, 거액 계약 (타자), 광주일고 출신, 연세대 출신",
이현곤,SEA,1,kia,[2010],0,"[""B3""]",R,R,O,1171,277,119,38,90,152,21,72,402,Team & Fan First! Go Go V11,"적극성, 하위타선, 컨택터, 작전 수행, 배드볼히터, 슬랩 히터, 9번","2010, 해태/KIA, 시즌, 거액 계약 (타자), 광주일고 출신, 연세대 출신",
신경현,SEA,2,hanwha,[2006],0,"[""C""]",R,R,O,1171,270,94,43,106,154,31,59,414,More More More Fighting Eagles!,"VS 좌투, 하위타선, 컨택터, 8번, 슬랩 히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2006, 빙그레/한화, 시즌, 군산상고 출신, 동국대 출신, 거액 계약 (타자)",
임재철,SEA,2,hanwha,[2003],0,"[""CF""]",R,R,O,1171,219,124,90,134,86,28,88,402,새로운 한화! 막강 이글스!,"VS 우투, 강견, 스피드스터, 외야 수비, 하이볼 히터, 변칙타순","2003, 빙그레/한화, 시즌, 북일고 출신, 트레이드, 경성대 출신",
이대호,SEA,2,lotte,[2002],0,"[""B1""]",R,R,O,1171,250,152,103,108,76,26,64,392,큰 롯데 즐거운 야구 센 거인,"4번, VS 좌투, 적극성, 갭 히터, 클린업, 배럴 히터, 로우볼 히터","2002, 롯데 자이언츠, 시즌, 2000 청소년대표팀, 거인군단, 황금세대 1982, 경남고 출신, 조홍대갈, 고춧가루 부대",
정젝이,SEA,2,haitai,[1994],0,"[""C""]",R,R,O,1171,256,79,107,63,167,24,74,401,꿈을 심는 해태! 용맹스런 타이거즈!,"VS 좌투, 적극성, 갭 히터, 배드볼히터, 하위타선, 로우볼 히터, 공갈포, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1994, 해태/KIA, 시즌, 1차 지명, 광주일고 출신, 연세대 출신",
이블젝,SEA,2,lg,[1995],0,"[""SS""]",R,R,O,1171,293,145,64,62,121,26,90,370,해냈다 V2! 또 해낸다! V3!,"하위타선, VS 좌투, 적극성","1995, MBC/LG, 시즌, 청원고 출신",
장종훈,SEA,2,binggrae,[1988],0,"[""SS""]",R,R,O,1171,187,171,154,174,17,28,103,337,1988 빙그레 이글스,"펀치력, 게스히팅, 스피드스터, OPS형 타자, 하위타선, VS 언더, 7번, 로우볼 히터","1988, 빙그레/한화, 시즌, 세광고 출신, 원조 다이너마이트, 연습생 신화, 전 경기 출장",
김일경,SEA,2,nexen,[2009],0,"[""B2""]",R,R,O,1171,264,119,38,109,94,35,78,434,Go for the Championship!,"9번, 번트, 작전 수행, 하위타선","2009, 히어로즈, 시즌, 거액 계약 (타자), 경동고 출신, 고춧가루 부대, 30도루 클럽",
문규현,SEA,2,lotte,[2017],0,"[""SS""]",R,R,O,1170,270,123,73,56,154,27,63,404,도약 2017,"VS 좌투, 적극성, 컨택터, 작전 수행, 배드볼히터, 슬랩 히터, 내야 수비, 하위타선, 하이볼 히터","군산상고 출신, 2017, 롯데 자이언츠, 시즌",
이동수,SEA,2,kia,[2001],0,"[""B1""]",R,R,O,1170,221,110,171,178,52,23,48,367,꿈을 심는 KIA! 용맹스런 Tigers!,"5번, OPS형 타자, 게스히팅, 직구 공략, 클린업, 파워, 하이볼 히터","2001, 해태/KIA, 시즌, 대구고 출신, 트레이드, 전설의 92학번",
최익성,SEA,2,hanwha,[1999],0,"[""LF""]",R,R,O,1170,235,113,115,106,110,35,68,388,1999 한화 이글스,"VS 좌투, 적극성, 직구 공략, VS 언더, 펀치력, 강견, VS 우투, 공갈포, 변칙타순","1999, 빙그레/한화, 시즌, 경주고 출신, 트레이드, 계명대 출신",
함학수,SEA,2,samsung,[1985],0,"[""B1""]",R,R,O,1170,235,117,73,101,152,28,90,374,1985 삼성 라이온즈,"작전 수행, 스피드스터, 변칙타순","1985, 삼성 라이온즈, 시즌, 경북고 출신, 실업야구 출신",
정젝이,SEA,2,haitai,[1990],0,"[""C""]",R,R,O,1170,266,119,64,80,158,18,75,390,꿈을 심는 해태! 용맹스런 타이거즈!,"적극성, 배드볼히터, 하위타선, 작전 수행, 8번, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1990, 해태/KIA, 시즌, 1차 지명, 광주일고 출신, 연세대 출신",
김진우,SEA,2,chungbo,[1987],0,"[""C""]",R,R,O,1170,235,100,68,144,137,22,63,401,1987 청보 핀토스,"클린업, 4번, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1987, 삼청태현, 시즌, 1차 지명, 인천고 출신, 인하대 출신, 1982 국가대표팀, 실업야구 출신, 고춧가루 부대, 동명이인36",
한문연,SEA,2,lotte,[1991],0,"[""C""]",R,R,O,1170,256,119,51,100,163,24,55,402,한국시리즈 V2 돌아와요 부산항에,"7번, 공격형 포수, 작전 수행, VS 언더, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1991, 롯데 자이언츠, 시즌, 1차 지명, 마산용마고 출신, 동아대 출신",
스크럭스,SEA,2,nc,[2018],0,"[""B1""]",R,R,O,1169,192,159,192,149,43,26,56,352,항해,"4번, 적극성, 게스히팅, VS 언더, 펀치력, 클린업, 로우볼 히터","2018, NC 다이노스, 시즌, 고춧가루 부대, 외국인",
문규현,SEA,2,lotte,[2018],0,"[""SS""]",R,R,O,1169,270,135,73,71,157,28,68,367,도전 2018,"VS 좌투, 컨택터, 작전 수행, 배드볼히터, 슬랩 히터, 하위타선, 로우볼 히터","2018, 롯데 자이언츠, 시즌, 군산상고 출신, FA",
김민식,SEA,2,kia,[2021],0,"[""C""]",L,R,O,1169,235,76,47,149,129,25,86,422,Always KIA TIGERS,"하위타선, 선구안, 대응력, 로우볼 히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2021, 해태/KIA, 시즌, 원광대 출신, 트레이드, 대타, 마산고 출신, 고춧가루 부대",
권희동,SEA,2,nc,[2021],0,"[""LF""]",R,R,O,1169,229,71,107,150,133,29,65,385,NEVER STOP,"파워, VS 좌투, OPS형 타자, 대응력, 테이블세터, 선구안, 펀치력, 2번, 외야 수비","2021, NC 다이노스, 시즌, 경남대 출신, 경주고 출신",
차일목,SEA,2,kia,[2008],0,"[""C""]",R,R,O,1169,269,106,43,120,132,28,57,414,New Start! KIA Tigers! Go V10!,"번트, 작전 수행, 8번, 하위타선, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2008, 해태/KIA, 시즌, 대구상원고 출신, 홍익대 출신, 고춧가루 부대",
박재홍,SEA,2,kia,[2004],0,"[""LF""]",R,R,O,1169,221,107,94,147,121,31,54,394,함께 하는 KIA! 도전하는 Tigers!,"대응력, 갭 히터, 6번, 선구안, VS 우투","2004, 해태/KIA, 시즌, 거액 계약 (타자), 1차 지명, 전설의 92학번, 광주일고 출신, 트레이드, 연세대 출신, 실업야구 출신, 통산 200홈런 클럽",
강영수,SEA,2,ob,[1993],0,"[""RF""]",R,R,O,1169,203,138,115,155,97,22,59,380,1993 OB 베어스,"OPS형 타자, 게스히팅, 직구 공략, 갭 히터, 하위타선, VS 우투, 로우볼 히터","1993, OB/두산, 시즌, 1차 지명, 대구상원고 출신, 트레이드, 한양대 출신",
이병훈,SEA,2,lg,[1993],0,"[""LF""]",R,R,O,1169,312,78,94,75,141,26,61,382,1993 LG 트윈스,"적극성, VS 언더, 변칙타순","1993, MBC/LG, 시즌, 1차 지명, 선린인터넷고 출신, 고려대 출신",
진갑용,SEA,2,ob,[1998],0,"[""C""]",R,R,O,1169,301,135,43,76,126,24,51,413,1998 OB 베어스,"적극성, 하위타선, 8번, 하이볼 히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1998, OB/두산, 시즌, 거액 계약 (타자), 부산고 출신, 야구인2세, 고려대 출신",
황성관,SEA,2,samsung,[1999],0,"[""RF""]",L,L,O,1169,312,84,26,114,137,38,82,376,1999 삼성 라이온즈,"적극성, VS 언더, 작전 수행, 컨택터, 슬랩 히터, 테이블세터, 그린라이트","1999, 삼성 라이온즈, 시즌, 1차 지명, 대구고 출신, 영남대 출신",
김일권,SEA,2,haitai,[1986],0,"[""CF""]",R,R,O,1169,225,70,26,108,206,40,91,403,꿈을 심는 해태! 용맹스런 타이거즈!,"컨택터, 스피드스터, 대응력, 그린라이트, 작전 수행, 슬랩 히터, 변칙타순","1986, 해태/KIA, 시즌, 군산상고 출신, 이영민 타격상, 한양대 출신, 실업야구 출신, 통산 200도루 클럽",
김스업,SEA,2,lotte,[2016],0,"[""B1""]",R,R,O,1168,295,120,77,120,92,28,60,376,팀 퍼스트,"VS 언더, 변칙타순","장충고 출신, 2016, 롯데 자이언츠, 시즌, 고춧가루 부대, 고려대 출신",
허블젝,SEA,2,kiwoom,[2020],0,"[""LF""]",R,R,O,1168,275,89,111,134,96,24,69,370,타임 투 윈,하위타선,"인천고 출신, 2020, 히어로즈, 시즌",
김강민,SEA,2,sk,[2019],0,"[""CF""]",R,R,O,1168,316,94,90,98,69,36,101,364,"열광, 자부심","배드볼히터, 적극성, 로우볼 히터, 변칙타순","2019, SK/SSG, 시즌, SK왕조 주역, 황금세대 1982, 경북고 출신, FA, 통산 1500경기 클럽",
이병규,SEA,2,lg,[2013],0,"[""B1""]",L,L,O,1168,291,100,51,142,90,25,87,382,열정! 2013!,"변화구 공략, 배럴 히터, 변칙타순","동명이인12, 한양대 출신, 시즌, MBC/LG, 경북고 출신, 2013",
윤재국,SEA,2,doosan,[2007],0,"[""RF""]",L,L,O,1168,274,86,56,100,135,29,82,406,스피두! 파워두! 허슬두!,"2번, 테이블세터, 하이볼 히터","2007, OB/두산, 시즌, 인천고 출신, 트레이드, 경남대 출신",
정의윤,SEA,2,lg,[2006],0,"[""RF""]",R,R,O,1168,277,97,90,89,133,27,65,390,Team First! Team Play! Teamwork!,"갭 히터, 6번, 적극성","2006, MBC/LG, 시즌, 부산고 출신, 야구인2세, 고춧가루 부대",
전상렬,SEA,2,doosan,[2001],0,"[""LF""]",L,L,O,1168,269,126,26,108,134,38,77,390,승리의 두산 베어스! 팬과 함께 V3!,"스피드스터, 컨택터, 작전 수행, 슬랩 히터, VS 우투, 강견, 그린라이트, 변칙타순","2001, OB/두산, 시즌, 대구상원고 출신, 트레이드",
박현영,SEA,2,ob,[1993],0,"[""C""]",R,R,O,1168,261,138,111,88,102,22,69,377,1993 OB 베어스,"공격형 포수, 번트, 적극성, 게스히팅, 직구 공략, 작전 수행, 갭 히터, 하위타선, 공갈포, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1993, OB/두산, 시즌, 휘문고 출신",
하인젝,SEA,2,pacific,[1995],0,"[""B2""]",R,R,O,1168,222,133,90,120,178,28,60,337,1995 태평양 돌핀스,"갭 히터, 클린업, 지명타자, 3번","1995, 삼청태현, 시즌, 충암고 출신, 원광대 출신, 실업야구 출신, 고춧가루 부대",
이순철,SEA,2,haitai,[1995],0,"[""CF""]",R,R,O,1168,198,103,90,120,175,37,36,409,꿈을 심는 해태! 용맹스런 타이거즈!,"강견, 하위타선, VS 좌투, 그린라이트, 하이볼 히터","1995, 해태/KIA, 시즌, 1차 지명, 광주동성고 출신, 연세대 출신, 해태왕조 주역(타자), 통산 300도루 클럽",
윤재국,SEA,2,sbw,[1999],0,"[""CF""]",L,L,O,1168,269,157,30,100,79,36,100,397,다시 뛰자! 쌍방울!,"번트, 적극성, 스피드스터, VS 언더, 작전 수행, 테이블세터, 2번","1999, 쌍방울 레이더스, 시즌, 인천고 출신, 경남대 출신, 고춧가루 부대",
김민호,SEA,2,lotte,[1986],0,"[""B1""]",L,L,O,1168,259,132,81,89,177,24,61,345,1986 롯데 자이언츠,"5번, 적극성, 갭 히터, 하이볼 히터","1986, 롯데 자이언츠, 시즌, 1차 지명, 부산고 출신, 동명이인26, 동국대 출신, 남두오성, 고춧가루 부대",
이강돈,SEA,2,binggrae,[1987],0,"[""LF""]",L,L,O,1168,303,116,47,89,124,10,84,395,1987 빙그레 이글스,"적극성, 클린업, 하이볼 히터","1987, 빙그레/한화, 시즌, 1차 지명, 대구상원고 출신, 건국대 출신, 원조 다이너마이트, 고춧가루 부대",
고종욱,SEA,2,kia,[2023],0,"[""LF""]",L,R,O,1168,341,149,47,77,66,24,81,383,압도하라! Always KIA TIGERS,"적극성, 배럴 히터, 하이볼 히터, 변칙타순","2023, 해태/KIA, 시즌, 경기고 출신, 한양대 출신",
여태구,SEA,2,pacific,[1989],0,"[""RF""]",L,L,O,1168,261,144,30,83,149,33,80,388,하나로 뭉쳐진 힘. 돌핀스여 승리하자!,"VS 좌투, 변칙타순","1989, 삼청태현, 시즌, 1차 지명, 동산고 출신, 인하대 출신",
히메네스,SEA,2,lg,[2017],0,"[""B3""]",R,R,O,1167,259,91,94,96,154,24,58,391,서울은 LG,"4번, VS 좌투, 스피드스터, 타격 전략, 갭 히터, 배드볼히터, 내야 수비, 클린업, 변화구 공략","2017, MBC/LG, 시즌, 외국인",
이재원,SEA,2,sk,[2017],0,"[""C""]",R,R,O,1167,235,102,98,87,132,23,66,424,뜨거운 질주,"번트, 작전 수행, 배드볼히터, 8번, 하위타선, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1차 지명, 동명이인2, 황금세대 1987, 인천고 출신, 2017, SK/SSG, 시즌",
로메로,SEA,2,doosan,[2015],0,"[""B1""]",R,R,O,1167,217,126,133,119,135,28,60,349,Hustle Doo 2015!,"4번, 적극성, 펀치력, 로우볼 히터","2015, OB/두산, 시즌, 외국인",
강봉규,SEA,1,samsung,[2010],0,"[""LF""]",R,R,O,1167,227,105,60,153,130,40,62,390,New Beginning,"선구안, 대응력, 하이볼 히터, 변칙타순","2010, 삼성 라이온즈, 시즌, 경남고 출신, 트레이드, 고려대 출신",
박종윤,SEA,1,lotte,[2010],0,"[""B1""]",L,L,O,1167,248,142,98,54,137,29,55,404,"Fighting to the Top, 2010!","적극성, 배드볼히터, 갭 히터, 7번, 하위타선","2010, 롯데 자이언츠, 시즌, 포항제철고 출신",
